ID	Gene Symbol
1762202_s_at	ECs0363 /// yahA
1762203_s_at	amiB /// ECs5145
1762204_s_at	ykfH
1762205_s_at	ECs3338 /// purC /// purC
1762206_at	c5209
1762208_s_at	csgF /// csgF /// ECs1415
1762210_at	yiaL
1762211_at	ECs1406
1762212_at	rfaI
1762214_s_at	rplM /// rplM
1762216_at	yphG
1762217_s_at	ECs4892 /// Z5522
1762220_at	ECs4548
1762221_s_at	ECs0449 /// phoB /// phoB
1762222_s_at	ECs3806 /// yggF /// yggF
1762223_s_at	c3811
1762224_s_at	ECs4226 /// trpS
1762225_s_at	c1144 /// ECs1253 /// rutF /// Z1506
1762226_at	Z6019
1762227_at	Z4088
1762228_at	ECs4960
1762229_at	c2472
1762230_at	c1810
1762232_at	c4495
1762233_s_at	ECs0941 /// Z1088
1762234_s_at	c0888 /// ECs0881 /// ybiI /// ybiI
1762235_at	hrpB
1762236_s_at	ECs0989 /// ycaP /// ycaP
1762237_s_at	ECs0544 /// Z0635
1762238_s_at	ECs1871 /// sapA /// sapA /// sapA
1762239_at	c5216
1762240_s_at	hslU /// hslU
1762244_s_at	c1188 /// ECs4339 /// Z4864
1762245_s_at	ECs2144 /// ydeH /// ydeH
1762247_at	chiA
1762248_s_at	ECs4448 /// xylA /// xylA
1762249_s_at	ECs1401 /// Z1215 /// Z1655
1762250_s_at	c2926 /// ECs3267 /// fryB /// Z3653
1762251_at	yfiE
1762252_s_at	ECs5228 /// yjgJ /// Z5863
1762253_s_at	nrfA /// nrfA
1762254_s_at	ECs4470 /// yibJ /// yibJ
1762255_s_at	rplR /// rplR
1762258_s_at	ECs2613 /// ftn /// ftnA
1762259_s_at	cysD /// ECs3606
1762260_s_at	chuA /// ECs4380
1762261_s_at	afuA /// ECs0415
1762262_at	c5411
1762263_at	yehI
1762264_at	rarD
1762265_s_at	ECs5156 /// rlmB /// yjfH
1762266_s_at	c0274 /// c1281 /// c3670 /// c5153
1762267_at	c2416
1762268_s_at	ECs2296 /// ynfH /// ynfH /// Z2579
1762269_s_at	ECs0815 /// Z0956
1762271_s_at	ECs4604 /// uhpC /// uhpC
1762272_s_at	ECs3072 /// yejF /// yejF /// yejF
1762273_at	c4564
1762274_s_at	ECs4848 /// uspD /// yiiT
1762275_s_at	ECs3893 /// yghB /// yghB
1762277_s_at	c3831
1762278_at	rybA
1762280_at	ybeQ
1762281_s_at	yehD /// yehD
1762282_s_at	ECs3078 /// yejK
1762283_at	c2398
1762284_s_at	yqfE /// yqfE
1762285_s_at	ECs3868 /// Z4338
1762286_s_at	coaD /// coaD
1762287_s_at	ECs3260 /// ypdA /// ypdA /// Z3645
1762288_s_at	ECs3575 /// hycG /// hycG /// hycG
1762290_at	fepE
1762291_s_at	ECs2077 /// yddG /// yddG
1762292_s_at	cysP
1762293_at	ECs4965
1762294_s_at	ECs3842 /// yqgA /// yqgA /// yqgA
1762296_at	c2396
1762297_at	waaV
1762298_s_at	ECs3400 /// yfhR /// yfhR /// Z3802
1762299_s_at	ECs0548 /// Z0639
1762300_s_at	rcsF /// rcsF
1762301_at	cysA
1762303_s_at	ECs2863 /// wcaB /// wcaB
1762304_at	c5437
1762305_s_at	rpsR /// rpsR
1762306_s_at	arcB /// arcB /// ECs4089
1762307_s_at	gspG /// hofG
1762308_s_at	ycbS /// Z1288m
1762309_s_at	treR /// treR
1762310_s_at	ECs1807 /// ECs2942 /// lomP /// Z1917
1762311_at	hybD
1762313_s_at	ECs4088 /// elbB /// yhbL
1762314_s_at	ECs1470 /// fabD /// fabD
1762315_s_at	ECs0514 /// ybaJ /// ybaJ
1762316_at	c1465
1762317_at	c2427
1762319_at	rhsC
1762320_s_at	c4401 /// yiaO
1762322_x_at	ECs1809 /// ECs2716 /// Z2148 /// Z6026
1762323_s_at	ECs3574 /// hycH /// hycH /// hycH
1762324_s_at	ECs0228 /// Z0259
1762325_s_at	csgB /// csgB /// ECs1419
1762326_at	xisE
1762327_s_at	greB /// greB
1762328_s_at	glmM
1762329_s_at	ECs1116 /// ECs1985 /// ECs2238 /// Z1376 /// Z2352 /// Z3315 /// Z6033
1762330_s_at	yfdQ /// yfdQ
1762331_s_at	acrD /// ECs3332
1762332_s_at	ECs3744 /// ygeX /// ygeX
1762333_s_at	c2465
1762334_s_at	rpmB /// rpmB
1762335_s_at	ECs4529 /// gltS /// gltS
1762336_at	c0355
1762337_s_at	ECs1544 /// Z3328
1762338_s_at	ECs0151 /// ligT /// yadP
1762339_s_at	ECs3552 /// yqaB /// yqaB
1762340_at	ydbA
1762341_s_at	ECs2367 /// purR /// purR
1762342_at	ECs1400
1762343_s_at	aceB /// aceB /// ECs4932
1762345_s_at	ECs2388 /// sufD /// ynhC
1762347_s_at	ECs5084 /// phnG /// phnG /// phnG
1762348_at	deoA
1762349_at	yfhM
1762350_at	nagE
1762351_at	baeS
1762352_s_at	c3353 /// ECs3649 /// gudP /// Z4105
1762353_at	Z1551
1762354_s_at	ECs2119 /// lsrR /// ydeW
1762355_s_at	ECs1336 /// Z1158 /// Z1597
1762356_at	c3387
1762357_s_at	ECs3538 /// nrdE /// nrdE
1762358_at	c4422
1762359_s_at	ECs1271 /// ycdT /// ycdT
1762360_s_at	ECs2694 /// yedQ /// yedQ /// Z3047
1762361_at	ECs5592
1762362_s_at	ECs3972 /// ygjV /// ygjV
1762363_at	malS
1762364_s_at	ECs5332 /// yjjG /// yjjG
1762367_s_at	tpiA
1762368_s_at	ECs0297 /// psuI
1762369_at	c4765
1762370_s_at	ECs3795 /// mscS /// yggB
1762371_s_at	ECs4924 /// yjaH /// yjaH
1762372_s_at	ECs4749 /// rarD /// rarD
1762373_at	Z1799
1762374_s_at	rhaT /// rhaT /// rhaT
1762375_s_at	ECs2153 /// ECs2218 /// Z2083 /// Z2152
1762376_at	yhgG
1762377_s_at	c3023
1762379_at	yjhU
1762380_at	c0023
1762381_s_at	spf
1762382_s_at	ECs3134 /// yfaV /// yfaV /// Z3504
1762383_s_at	ECs2310 /// ydgH /// ydgH /// Z2603
1762384_at	yagJ
1762385_at	c4760
1762387_at	frcK
1762388_s_at	ECs5315 /// tsr /// tsr
1762390_s_at	c2976 /// ECs3313 /// eutA /// Z3707
1762391_at	afuB
1762392_s_at	lpd /// lpdA
1762393_s_at	ECs4667 /// Z5222
1762394_s_at	arnF /// ECs3146 /// yfbJ /// Z3517
1762395_x_at	c2375
1762396_s_at	c1126
1762397_s_at	allC /// ylbB
1762399_s_at	ECs2902 /// yegU /// Z3262
1762400_at	c3637
1762401_s_at	ECs1830 /// yciF /// yciF /// yciF
1762402_s_at	ECs4737 /// Z5324
1762403_at	intS
1762404_s_at	ECs1235 /// Z1488
1762405_at	c4617
1762407_at	ybdS
1762409_s_at	ECs5210 /// mpl /// yjfG
1762410_at	Z0247
1762411_at	c1915
1762415_s_at	apaH
1762416_at	yjcW
1762417_at	yjiH
1762418_s_at	ECs3577 /// hycE /// hycE /// hycE
1762419_at	ycaO
1762420_s_at	Z1179 /// Z1618
1762421_s_at	ECs3944 /// ttdA /// ttdA
1762422_at	c4223
1762423_s_at	ECs3925 /// ygiB /// ygiB
1762424_s_at	dacA /// dacA /// ECs0670
1762425_s_at	ECs3501 /// Z3932
1762426_at	c1196
1762427_s_at	ECs1774 /// Z2055
1762428_at	Z4982
1762429_s_at	ECs1698 /// fecD /// Z1965
1762430_at	mngB
1762431_at	ykfC
1762432_s_at	ECs4723 /// rffC /// wecD
1762434_s_at	c1165 /// ECs1299 /// Z1120 /// Z1559
1762435_at	c0807
1762436_s_at	ECs0370 /// yahG /// yahG
1762437_s_at	cmk
1762438_at	yeiI
1762439_s_at	ECs2501 /// yeaO /// yeaO
1762440_s_at	yeeO /// yeeO /// Z3143
1762441_s_at	dxs /// ECs0474
1762442_s_at	dedD /// dedD /// ECs3198
1762444_s_at	ECs1121 /// ECs1806 /// ECs2161 /// Z1379 /// Z1915 /// Z2145 /// Z2346 /// Z3077 /// Z6030
1762445_at	argI
1762446_s_at	ECs3520 /// Z3956
1762449_s_at	c0385
1762450_at	psrN
1762452_s_at	bglJ /// bglJ /// ECs5326
1762453_s_at	miaA /// miaA
1762454_s_at	rplW /// rplW
1762455_s_at	ECs2829 /// ugd
1762456_s_at	ECs1140 /// gfcD /// ymcA
1762457_at	c2514
1762458_s_at	ECs4804 /// yihT /// yihT
1762459_s_at	ECs0706 /// nagC
1762460_at	ycjX
1762461_s_at	ECs1266 /// phoH /// phoH
1762462_s_at	ECs2882 /// mdtA /// Z3243
1762463_at	c0953
1762466_at	yffM
1762467_at	guaB
1762468_s_at	ECs0875 /// rhlE /// rhlE
1762469_s_at	ECs4431 /// Z4971
1762470_s_at	argS
1762471_at	dppC
1762472_s_at	ECs4262 /// Z4777
1762473_s_at	ECs0726 /// kdpA
1762474_s_at	ECs1245 /// ECs2198
1762475_at	Z4170
1762478_s_at	ECs3251 /// yfdE /// yfdE
1762479_at	gltD
1762480_at	c0258
1762482_at	c5172
1762483_s_at	leuB
1762484_at	c4755
1762487_s_at	ECs4764 /// yigP /// yigP
1762488_s_at	ECs2348 /// ydhA /// ydhA /// ydhA
1762489_at	recQ
1762490_s_at	c1449 /// c1573
1762491_s_at	ECs2633 /// Z2978
1762492_s_at	c0008
1762493_at	narY
1762494_s_at	ECs1839 /// yciO /// yciO
1762495_s_at	insB
1762496_at	ycaL
1762497_s_at	ECs3680 /// ppdC /// ppdC
1762498_s_at	ECs3513 /// Z3946
1762499_s_at	aslB /// ECs4730
1762500_s_at	folE
1762501_s_at	ECs4819 /// fdoH /// fdoH /// fdoH
1762503_at	c1183
1762504_at	ECs3854
1762506_s_at	ECs3209 /// yfcL /// yfcL /// Z3588
1762507_s_at	ECs2065 /// yddH /// Z2251
1762508_at	c3786
1762509_s_at	ECs1277 /// Z1535
1762510_s_at	ECs2394 /// ydiJ /// ydiJ
1762511_s_at	ECs2011 /// ynbB /// ynbB /// Z2318
1762512_s_at	rpsA /// rpsA
1762513_at	ydfR
1762514_at	yjhF
1762517_at	ynjF
1762518_s_at	c4197 /// ECs4263 /// rtcA /// Z4778
1762519_s_at	ECs2030 /// Z2293
1762520_s_at	ECs4364 /// yhiN /// yhiN
1762521_s_at	yahC /// yahC
1762522_s_at	ECs3110 /// yfaQ /// yfaQ /// Z3480
1762524_s_at	ECs2229 /// Z2075
1762525_s_at	ECs2392 /// ydiH /// ydiH /// Z2713
1762526_s_at	ECs1512 /// Z1776
1762527_at	ECs0235
1762528_s_at	ECs4583 /// escR
1762529_s_at	ECs4036 /// yhbQ /// yhbQ
1762530_s_at	ECs1883 /// pspC /// pspC
1762531_s_at	ECs3069 /// yejA /// yejA
1762532_s_at	ycgZ /// ycgZ
1762533_s_at	ECs5077 /// phnN
1762534_s_at	ECs2052 /// yncA /// yncA /// Z2271
1762535_s_at	ECs3592 /// Z4046
1762536_s_at	dcuR /// ECs5106 /// yjdG
1762537_s_at	c3902
1762538_at	yafZ
1762539_s_at	ECs4320 /// yhhQ /// yhhQ
1762540_at	c3790
1762541_at	c2502
1762542_s_at	ECs0829 /// Z0967
1762543_s_at	clpX /// clpX
1762544_at	c1525
1762545_s_at	ECs2126 /// tam /// Z2186
1762546_s_at	ECs5275 /// fimC /// fimC /// fimC
1762547_s_at	ECs3910 /// mdaB /// mdaB
1762548_s_at	apt /// ECs0522
1762549_s_at	ECs5257 /// Z5895
1762551_s_at	ECs5236 /// holC /// holC
1762552_at	c4014
1762553_s_at	c3182 /// essQ
1762554_s_at	ECs0160 /// erpA /// yadR
1762555_s_at	ECs4482 /// lldR /// lldR
1762557_s_at	ECs1165 /// Z1430
1762558_s_at	ECs3182 /// yfcC /// yfcC
1762559_at	ECs2800
1762560_s_at	cysK /// cysK /// ECs3286
1762561_s_at	ECs4223 /// frlC /// Z4733
1762562_at	c1466
1762563_s_at	ECs1893 /// ycjR /// ycjR /// Z2469
1762564_s_at	cusS /// cusS
1762566_s_at	ECs2039 /// ydcP /// ydcP /// ydcP
1762567_s_at	ECs0345 /// ykgF /// ykgF /// ykgF
1762568_s_at	ssrA /// ssrA
1762569_s_at	ECs2585 /// yecM /// yecM
1762570_s_at	ECs3899 /// yqhH /// yqhH
1762571_at	ddpF
1762572_s_at	ECs4891 /// sthA /// udhA
1762573_s_at	ECs4224 /// frlD /// Z4734m
1762574_s_at	bcr /// ECs3074
1762576_s_at	cobB /// cobB /// ECs1498
1762577_s_at	ECs4647 /// mdtL /// yidY
1762578_s_at	ECs4300 /// Z4823
1762579_at	yihT
1762580_at	RecB
1762581_at	cycA
1762582_s_at	c4226
1762583_at	c1569
1762584_s_at	ECs1141 /// gfcC /// ymcB
1762585_at	kptA
1762586_at	c3560
1762587_s_at	ECs0830 /// Z0968
1762588_s_at	c1855
1762589_at	c4353
1762592_s_at	ECs2067 /// yddE /// yddE
1762593_at	metF
1762594_at	c5175
1762595_s_at	tauA /// tauA
1762596_s_at	ECs1673
1762597_s_at	ECs0873 /// ybhG /// Z1015
1762598_at	c2405
1762599_s_at	ECs3111 /// yfaS /// Z3481
1762600_at	c5377
1762601_s_at	ECs3301 /// Z3695
1762602_s_at	ECs1864 /// Z2507 /// Z2508
1762603_s_at	tpx /// tpx
1762605_s_at	ECs3158 /// Z3531
1762606_s_at	ccmD /// ccmD /// ccmD /// ECs3087
1762607_s_at	c0430 /// Z0395
1762608_at	Z2077
1762609_s_at	ECs2025 /// mokB /// Z2301
1762610_s_at	c0006
1762611_s_at	ECs1803 /// ECs1983 /// ECs2240 /// Z1374 /// Z1814 /// Z1913 /// Z3318 /// Z6034
1762612_s_at	ECs5581
1762613_at	dsdC
1762614_s_at	c0813
1762615_s_at	ECs0789 /// modE /// modE
1762616_s_at	ECs1233 /// Z1487
1762617_at	c4758
1762618_at	recE
1762619_at	c5030
1762621_at	yicH
1762622_at	yadD
1762623_s_at	yhjG /// yhjG
1762625_at	chbG
1762626_s_at	infA
1762627_s_at	ECs3697 /// ygeA /// ygeA
1762630_at	c0608
1762633_s_at	phoR /// phoR
1762634_s_at	c1102 /// ECs1049 /// yccU /// Z1317
1762635_s_at	ECs2709 /// yedY /// yedY /// Z3063
1762636_s_at	ECs4525 /// spoT
1762637_s_at	ECs0497 /// ybaW
1762638_s_at	ECs1568 /// Z1829
1762639_s_at	tktB /// tktB
1762640_s_at	ECs4704 /// ilvE /// ilvE
1762641_at	djlB
1762642_at	c3649
1762643_at	ygjQ
1762644_at	c3564
1762645_s_at	ECs4359 /// rbbA /// yhiH /// yhiH
1762646_s_at	ECs3418 /// hmp /// hmpA
1762647_at	yiiE
1762648_s_at	Z1803 /// Z3332 /// Z6045
1762649_s_at	c1652 /// ECs1699 /// Z1966
1762650_s_at	ECs2507 /// leuE /// yeaS
1762651_s_at	adk
1762652_s_at	ECs3743 /// Z4209
1762653_at	yhgF
1762654_s_at	ECs5591 /// Z5891
1762657_s_at	ECs3527 /// yqaE /// yqaE /// Z3965
1762658_s_at	ECs2492 /// yeaG /// yeaG
1762659_at	ECs4956
1762660_s_at	ECs0406 /// mhpF /// mhpF
1762661_at	c2401
1762662_s_at	ushA
1762663_at	c3197
1762664_s_at	ECs4601 /// yicO /// yicO /// Z5154
1762665_at	wcaK
1762666_s_at	ECs3415 /// yphG
1762667_at	ydiD
1762669_at	yfdF
1762670_at	mnmE
1762671_s_at	ECs0154 /// fhuA
1762672_s_at	ECs3983 /// yqjF /// yqjF
1762674_s_at	ECs1151 /// torC /// torC /// torC
1762675_s_at	ECs4508 /// kdtA
1762677_s_at	ECs2897 /// gatA /// gatA
1762678_at	Z5924
1762680_at	poxB
1762681_at	ycgH
1762682_s_at	ECs0299 /// Z0336
1762683_s_at	ECs1914 /// uspE /// ydaA
1762684_at	c5476
1762686_s_at	ECs2209 /// Z2090
1762687_s_at	ECs3041 /// mglA /// mglA
1762688_s_at	c0550
1762689_at	hsdS
1762690_s_at	ECs3533 /// ygaM
1762691_s_at	ECs5056 /// nrfE
1762692_at	c0960
1762693_s_at	metG
1762695_s_at	ECs3968 /// ygjQ
1762696_s_at	c3192
1762697_s_at	ECs4452 /// xylR /// xylR
1762698_at	c0393
1762699_at	micF
1762700_at	yhiW
1762701_s_at	c5459 /// ytjA /// Z5978
1762703_s_at	ECs1314 /// Z1137 /// Z1576
1762705_s_at	ulaD /// ulaD
1762706_s_at	ECs1852 /// yciS /// yciS
1762707_at	c4814
1762708_s_at	ECs2204 /// Z2096
1762709_s_at	bioH /// ECs4255
1762710_s_at	ECs0777 /// ybgF /// ybgF
1762711_s_at	ECs4671 /// glmS /// glmS
1762713_s_at	ECs3137 /// yfaY /// Z3507
1762714_s_at	moeA /// moeA
1762715_s_at	c0270 /// c1286
1762716_at	c0137
1762717_s_at	lomR
1762718_s_at	ECs1768 /// Z2048
1762719_at	phnJ
1762720_s_at	c4300
1762721_s_at	bioD
1762722_s_at	ECs3018 /// yehZ
1762724_s_at	Z3289 /// Z3290
1762726_s_at	mnmA /// trmU
1762727_s_at	ECs3186 /// yfcG /// yfcG /// yfcG
1762728_s_at	ECs4534 /// intL
1762729_at	ECs1529
1762730_at	aslB
1762733_s_at	ECs4388 /// yhiD /// yhiD
1762734_s_at	chaB /// chaB
1762735_s_at	ECs4294 /// yhhA /// yhhA
1762736_s_at	ECs0504 /// glnK /// glnK
1762737_s_at	c3774 /// ECs3916 /// Z4385
1762738_s_at	murD
1762740_at	ycgF
1762741_s_at	ECs2605 /// otsB /// otsB
1762742_s_at	ECs0848 /// Z0989
1762743_s_at	c4182
1762744_s_at	ECs2505 /// yoaG /// yoaG
1762745_at	nrfG
1762746_s_at	ECs3256 /// Z3641
1762747_s_at	ECs0559 /// ybbP /// ybbP
1762748_s_at	nusA /// nusA
1762749_s_at	ECs0590 /// ybcJ /// ybcJ
1762750_s_at	sdhA /// sdhA
1762751_s_at	ECs0150 /// sfsA /// sfsA
1762752_s_at	c3578 /// ECs0329 /// ECs1103 /// ECs1308 /// ECs1659 /// ECs1819 /// ECs2223 /// ECs2790 /// ECs3493 /// ECs3865 /// ECs4546 /// Z0366 /// Z1132 /// Z1571 /// Z2072 /// Z2081 /// Z2127 /// Z3155 /// Z4336 /// Z5097 /// Z6015
1762753_s_at	ECs0519 /// Z0583
1762754_s_at	ECs3079 /// yejL /// yejL
1762755_x_at	c3878
1762756_s_at	ECs4585 /// Z5137
1762757_s_at	ECs0776 /// pal
1762758_at	c0941
1762759_at	ynjB
1762760_at	c3713
1762761_s_at	ECs4069 /// yrbA /// yrbA
1762762_s_at	ECs4872 /// yijE /// yijE /// yijE
1762763_s_at	ECs4435 /// yiaC /// yiaC
1762764_s_at	c1422
1762766_s_at	ECs5285 /// yjiD /// yjiD
1762767_s_at	ECs3875 /// hybG /// hybG
1762768_s_at	ECs4162 /// rpsK /// rpsK
1762769_at	ygiL
1762770_at	c3063
1762771_at	ligB
1762772_s_at	ECs3930 /// yqiC /// Z4400
1762774_s_at	ECs0128 /// gcd
1762775_at	rfaC
1762776_s_at	ECs5300 /// yjiO
1762777_s_at	ECs3541 /// proW /// proW
1762778_s_at	hisD /// hisD
1762779_s_at	cobU /// cobU
1762780_at	ydcR
1762781_at	aceK
1762782_at	lfhA
1762785_s_at	ECs1554 /// ECs1804 /// ECs1984 /// ECs2239
1762786_at	ECs4954
1762787_s_at	ECs1225 /// Z1481
1762789_s_at	ECs0531 /// ybaL /// ybaL
1762790_at	focA
1762791_at	metL
1762792_s_at	ECs0699 /// miaB /// yleA
1762793_s_at	ECs5479
1762794_s_at	ECs0511 /// ylaC /// ylaC
1762795_s_at	ECs3790 /// scpC /// ygfH
1762797_at	c4547
1762798_at	yhaD
1762799_at	yhfX
1762800_at	ECs1536
1762801_s_at	ECs0835 /// Z0973
1762803_at	udhA
1762805_s_at	fepC /// fepC
1762806_at	ycjM
1762807_at	c3702
1762808_at	ada
1762810_s_at	ECs2341 /// rsxE /// ydgQ
1762811_s_at	ECs0105 /// yacG /// yacG
1762812_s_at	gabT /// gabT
1762813_s_at	trxA /// trxA
1762814_s_at	ECs4650 /// yieF /// yieF
1762815_at	mdtM
1762816_s_at	ECs3046 /// yeiG /// yeiG /// yeiG
1762817_s_at	ECs3719 /// Z4182
1762818_s_at	ECs5110 /// yjdK /// yjdK
1762819_s_at	pstC /// pstC
1762820_s_at	ECs3411 /// yphC
1762821_s_at	ECs0871 /// ybhS /// ybhS
1762822_s_at	hemA
1762824_s_at	ECs2602 /// flhD /// flhD
1762825_s_at	iscA /// iscA
1762826_s_at	ECs4707 /// ilvY
1762827_s_at	Z4250
1762828_at	c4013
1762830_s_at	ECs3551 /// yqaA /// yqaA /// Z3990
1762831_s_at	c0481
1762832_s_at	ECs2431 /// yniA /// yniA /// Z2754
1762833_at	yadM
1762834_s_at	fadB /// fadB
1762835_at	c0719
1762836_s_at	ECs4487 /// secB /// secB
1762837_s_at	ECs4045 /// pnp
1762838_s_at	Z3938
1762840_at	ymfO
1762841_at	ybcM
1762842_at	mmuM
1762845_at	c4409
1762846_s_at	rplA /// rplA
1762847_s_at	c3146 /// pinQ /// pinR
1762848_s_at	ECs3982 /// yqjK /// yqjK /// Z4454
1762849_s_at	c1547 /// ECs1186
1762850_s_at	c0962
1762851_s_at	ECs2459 /// ynjA /// ynjA
1762852_at	c3556
1762853_at	sgbE
1762854_s_at	ECs3781 /// ygfE /// zapA
1762856_s_at	ECs2377 /// ydhU /// ydhU /// ydhU
1762857_s_at	ECs3048 /// lysP
1762858_s_at	c2438 /// ECs2776 /// yeeJ /// Z3135
1762859_at	dmsB
1762860_s_at	ECs2130 /// yneG /// yneG /// Z2180
1762861_s_at	c2646
1762862_s_at	ECs5264 /// Z5902
1762863_s_at	ECs5241 /// yjgB
1762864_s_at	ubiB /// ubiB
1762866_s_at	ECs0382 /// yahN /// yahN /// yahN
1762867_x_at	Z1798
1762868_at	wcaL
1762869_s_at	c2201
1762870_s_at	c2707 /// yeiW
1762871_s_at	ECs0737 /// ybgK /// ybgK /// ybgK
1762872_s_at	ECs4040 /// yhbV /// yhbV
1762873_s_at	ECs0984 /// ycaM /// Z1245
1762874_at	c1649
1762875_at	rfbC
1762877_s_at	arnT
1762878_at	ECs1577
1762880_s_at	ECs1732 /// narI /// narI /// narI
1762881_s_at	c1766 /// ECs1866 /// Z2501
1762882_at	yidK
1762883_s_at	ECs1002 /// ycbJ /// ycbJ /// Z1265
1762884_s_at	ECs1674 /// ycgL /// ycgL
1762885_at	c4811
1762886_s_at	dsbG /// dsbG
1762887_x_at	c5213
1762888_s_at	ECs1858 /// gmr /// yciR
1762889_s_at	Z1180 /// Z1619
1762891_s_at	amtB /// ECs0505
1762892_s_at	ECs1244 /// ECs2197 /// Z1498 /// Z2099
1762893_s_at	ECs4567 /// Z5118
1762895_s_at	ECs3105 /// rcsD /// yojN
1762896_at	ECs4991
1762898_at	ytfT
1762899_at	c5038
1762900_s_at	ECs2702 /// yedS /// Z3057
1762901_at	c5324
1762902_s_at	cysU /// ECs3295
1762903_s_at	c0009
1762904_s_at	artP /// artP
1762905_s_at	c2564
1762906_s_at	ECs4541 /// Z5093
1762907_at	nupX
1762908_s_at	rumB
1762909_s_at	ECs4372 /// gor
1762910_s_at	c2130
1762914_at	c2383
1762915_s_at	ECs0161 /// yadS /// yadS
1762916_at	c0363
1762917_s_at	ECs1479 /// ptsG /// ptsG
1762919_s_at	ECs5047 /// yjcE /// yjcE
1762920_at	ECs2963
1762921_at	c0305
1762922_s_at	ECs0156 /// fhuD /// fhuD
1762923_s_at	ECs2905 /// yegX /// yegX
1762924_s_at	ECs2810 /// yeeA /// yeeA
1762925_s_at	ECs4769 /// tatD /// tatD /// yigW
1762926_s_at	ECs0238 /// Z0269
1762927_s_at	ECs2776 /// Z3135
1762928_s_at	atoA /// atoA
1762929_at	gor
1762930_at	caiC
1762931_at	ycbS
1762932_s_at	cspB /// cspB
1762933_s_at	ECs4192 /// rpsG /// rpsG
1762934_at	ECs0604
1762935_s_at	ECs1711 /// ychM /// ychM
1762936_s_at	nagE /// nagE
1762937_at	c3568
1762938_at	c0325
1762939_s_at	ECs3511 /// Z3943
1762940_at	c0332
1762941_s_at	c3800 /// rfaE
1762942_s_at	c3609 /// ECs1359
1762943_at	yecP
1762944_s_at	ECs0465 /// yajI /// yajI
1762945_s_at	ECs1223 /// Z1479
1762946_s_at	ECs1389 /// Z1205 /// Z1645
1762947_s_at	ECs2898 /// gatZ /// gatZ
1762948_s_at	ftsX /// ftsX
1762951_s_at	c4380 /// ECs5536 /// ysaB /// Z4985
1762953_s_at	ECs2842 /// wzx
1762954_at	ECs1556
1762955_s_at	c0909 /// ECs0902 /// ybiY /// ybiY
1762956_at	c0077
1762958_s_at	tfaQ /// tfaR
1762959_s_at	gldA /// gldA
1762960_s_at	c3576 /// ECs1328 /// insM /// Z1150 /// Z1589
1762961_s_at	c5293
1762962_s_at	ECs5311 /// yjiA /// yjiA /// Z5951
1762964_s_at	gltX
1762965_s_at	ECs2693 /// yedP /// yedP /// Z3045
1762966_s_at	yhfU /// yhfU
1762967_x_at	c3644
1762968_s_at	celB /// chbC /// ECs2443
1762969_s_at	ybdH /// ybdH
1762971_s_at	ECs2221 /// ECs5419 /// Z1827 /// Z2082
1762972_s_at	c1304 /// ECs1418
1762973_s_at	ECs2292 /// ynfD /// ynfD /// Z2573
1762974_s_at	ECs2436 /// ydjO /// Z2759
1762975_s_at	ECs0649 /// rnk /// rnk
1762976_s_at	ECs4785 /// yihG /// yihG /// yihG
1762977_s_at	ECs2918 /// yehE
1762978_s_at	ECs4626 /// ibpB /// ibpB
1762979_s_at	lysS /// lysU
1762980_s_at	ECs1825 /// Z2565
1762983_s_at	ECs1448 /// flgN /// flgN
1762984_s_at	ECs2046 /// ydcU /// ydcU /// Z2277
1762985_s_at	gspE /// yheG
1762986_s_at	livF /// livF
1762987_at	dnaB
1762988_at	modF
1762989_s_at	c3151
1762990_s_at	cysW /// cysW
1762992_at	ECs1544
1762993_s_at	ECs2561 /// edd /// edd
1762994_s_at	pyrH
1762995_s_at	ECs1573 /// ycfD /// ycfD
1762996_s_at	ECs0280 /// Z0314
1762998_s_at	c1968 /// ECs2151 /// ydfI /// ydfI
1763000_s_at	yfcI /// yjiP
1763001_s_at	ECs1353 /// terB /// terB_2
1763002_s_at	ECs1048 /// yccT /// yccT /// Z1315
1763003_s_at	ECs3667 /// ygdD /// ygdD
1763004_s_at	ECs3358 /// hda /// yfgE /// Z3759
1763005_at	ykfA
1763006_s_at	spaP
1763007_s_at	pepP
1763008_s_at	rpsN /// rpsN
1763009_s_at	c1441
1763010_at	ycbS
1763011_at	yjhE
1763012_at	ECs0818
1763013_at	ECs0240
1763014_s_at	yjeS /// yjeS
1763015_s_at	rpmE2 /// ykgM
1763016_s_at	ECs1541 /// ECs1791 /// ECs1970 /// ECs2252 /// Z1357 /// Z1802 /// Z3333 /// Z6046
1763017_s_at	ECs0334 /// Z0372
1763018_s_at	ECs0031 /// fkpB /// slpA /// slpA
1763019_s_at	ECs0251 /// yafK /// yafK
1763020_s_at	ECs3211 /// yfcA /// yfcA
1763021_at	c4978
1763022_s_at	ECs2372 /// mdtK /// ydhE
1763023_at	c2586
1763024_at	ECs3509
1763025_s_at	ECs5345 /// smp /// ytjB /// Z5988
1763026_at	c0741
1763027_s_at	ECs0554 /// ybbM /// ybbM
1763028_s_at	ECs0742 /// ybgP
1763029_s_at	ECs5337 /// yjjW /// yjjW
1763030_s_at	ECs1297 /// ymdE /// Z1557
1763031_s_at	leuS
1763032_s_at	ECs3713 /// Z4178
1763034_s_at	guaA /// guaA
1763035_at	yacK
1763036_s_at	c3046 /// ryfA
1763037_s_at	ECs0957 /// poxB
1763039_s_at	ECs4094 /// yhcH /// yhcH
